sprint_id,matched_track,frame,frame_difference,match_type,angle,velocity_diff,proximity_duration,max_distance,target_team,matched_team,score
29.0,32,2045.0,-59.0,start_match,10.40771131249005,0.6708203932499368,28,11.704699910719626,0.0,0.0,0.24269354236742957
31.0,87,2074.0,-64.0,start_match,3.7152891054289126,0.14142135623730964,26,17.0,0.0,0.0,0.18471953195032134
32.0,37,2089.0,-81.0,start_match,12.050784883409548,0.31622776601683794,15,16.64331697709324,1.0,1.0,0.3717348481564378
